torso_visible,torso_width_mean,torso_width_std,armL_visible,armR_visible,arm_amp_L,arm_amp_R,arm_asym,legs_visible,stride_mean,stride_std,valid,label
0.21323529411764705,,,0.21323529411764705,0.21323529411764705,,,,0.21323529411764705,,,True,no_weapon
0.36,,,0.36,0.36,,,,0.36,,,True,no_weapon
0.14814814814814814,,,0.14814814814814814,0.14814814814814814,,,,0.14814814814814814,,,True,no_weapon
0.1111111111111111,,,0.1111111111111111,0.1111111111111111,,,,0.1111111111111111,,,True,no_weapon
0.13513513513513514,,,0.13513513513513514,0.13513513513513514,,,,0.13513513513513514,,,True,no_weapon
0.39823008849557523,,,0.39823008849557523,0.39823008849557523,,,,0.39823008849557523,,,True,no_weapon
0.21739130434782608,,,0.21739130434782608,0.21739130434782608,,,,0.21739130434782608,,,True,no_weapon
0.44360902255639095,,,0.44360902255639095,0.44360902255639095,,,,0.44360902255639095,,,True,no_weapon
0.2631578947368421,,,0.2631578947368421,0.2631578947368421,,,,0.2631578947368421,,,True,no_weapon
0.5072463768115942,,,0.5072463768115942,0.5072463768115942,,,,0.5072463768115942,,,True,no_weapon
0.11864406779661017,,,0.11864406779661017,0.11864406779661017,,,,0.11864406779661017,,,True,no_weapon
0.2028985507246377,,,0.2028985507246377,0.2028985507246377,,,,0.2028985507246377,,,True,no_weapon
0.32,,,0.32,0.32,,,,0.32,,,True,no_weapon
0.544,,,0.544,0.544,,,,0.544,,,True,no_weapon
0.13245033112582782,,,0.13245033112582782,0.13245033112582782,,,,0.13245033112582782,,,True,no_weapon
0.3893805309734513,,,0.3893805309734513,0.3893805309734513,,,,0.3893805309734513,,,True,no_weapon
0.25210084033613445,,,0.25210084033613445,0.25210084033613445,,,,0.25210084033613445,,,True,no_weapon
0.15789473684210525,,,0.15789473684210525,0.15789473684210525,,,,0.15789473684210525,,,True,no_weapon
0.18,,,0.18,0.18,,,,0.18,,,True,no_weapon
0.1693548387096774,,,0.1693548387096774,0.1693548387096774,,,,0.1693548387096774,,,True,no_weapon
0.14814814814814814,,,0.14814814814814814,0.14814814814814814,,,,0.14814814814814814,,,True,no_weapon
0.16666666666666666,,,0.16666666666666666,0.16666666666666666,,,,0.16666666666666666,,,True,no_weapon
0.3923076923076923,,,0.3923076923076923,0.3923076923076923,,,,0.3923076923076923,,,True,no_weapon
0.5692307692307692,,,0.5692307692307692,0.5692307692307692,,,,0.5692307692307692,,,True,no_weapon
0.20754716981132076,,,0.20754716981132076,0.20754716981132076,,,,0.20754716981132076,,,True,no_weapon
0.384,,,0.384,0.384,,,,0.384,,,True,no_weapon
0.5769230769230769,,,0.5769230769230769,0.5769230769230769,,,,0.5769230769230769,,,True,no_weapon
0.8923076923076924,,,0.8923076923076924,0.8923076923076924,,,,0.8923076923076924,,,True,no_weapon
0.42391304347826086,,,0.42391304347826086,0.42391304347826086,,,,0.42391304347826086,,,True,no_weapon
0.14285714285714285,,,0.14285714285714285,0.14285714285714285,,,,0.14285714285714285,,,True,no_weapon
0.37142857142857144,,,0.37142857142857144,0.37142857142857144,,,,0.37142857142857144,,,True,no_weapon
0.2589928057553957,,,0.2589928057553957,0.2589928057553957,,,,0.2589928057553957,,,True,no_weapon
0.3246753246753247,,,0.3246753246753247,0.3246753246753247,,,,0.3246753246753247,,,True,no_weapon
0.21428571428571427,,,0.21428571428571427,0.21428571428571427,,,,0.21428571428571427,,,True,no_weapon
0.16153846153846155,,,0.16153846153846155,0.16153846153846155,,,,0.16153846153846155,,,True,no_weapon
0.21505376344086022,,,0.21505376344086022,0.21505376344086022,,,,0.21505376344086022,,,True,no_weapon
0.6416666666666667,,,0.6416666666666667,0.6416666666666667,,,,0.6416666666666667,,,True,no_weapon
0.7333333333333333,,,0.7333333333333333,0.7333333333333333,,,,0.7333333333333333,,,True,no_weapon
0.865546218487395,,,0.865546218487395,0.865546218487395,,,,0.865546218487395,,,True,no_weapon
0.675,,,0.675,0.675,,,,0.675,,,True,no_weapon
0.6696428571428571,,,0.6696428571428571,0.6696428571428571,,,,0.6696428571428571,,,True,no_weapon
0.6964285714285714,,,0.6964285714285714,0.6964285714285714,,,,0.6964285714285714,,,True,no_weapon
0.6371681415929203,,,0.6371681415929203,0.6371681415929203,,,,0.6371681415929203,,,True,no_weapon
0.9166666666666666,,,0.9166666666666666,0.9166666666666666,,,,0.9166666666666666,,,True,no_weapon
0.95,,,0.95,0.95,,,,0.95,,,True,no_weapon
0.95,,,0.95,0.95,,,,0.95,,,True,no_weapon
0.8,,,0.8,0.8,,,,0.8,,,True,no_weapon
0.925,,,0.925,0.925,,,,0.925,,,True,no_weapon
0.8869565217391304,,,0.8869565217391304,0.8869565217391304,,,,0.8869565217391304,,,True,no_weapon
0.7666666666666667,,,0.7666666666666667,0.7666666666666667,,,,0.7666666666666667,,,True,no_weapon
0.8454545454545455,,,0.8454545454545455,0.8454545454545455,,,,0.8454545454545455,,,True,no_weapon
0.9454545454545454,,,0.9454545454545454,0.9454545454545454,,,,0.9454545454545454,,,True,no_weapon
0.9727272727272728,,,0.9727272727272728,0.9727272727272728,,,,0.9727272727272728,,,True,no_weapon
0.6181818181818182,,,0.6181818181818182,0.6181818181818182,,,,0.6181818181818182,,,True,no_weapon
0.927710843373494,,,0.927710843373494,0.927710843373494,,,,0.927710843373494,,,True,no_weapon
0.9545454545454546,,,0.9545454545454546,0.9545454545454546,,,,0.9545454545454546,,,True,no_weapon
0.8904109589041096,,,0.8904109589041096,0.8904109589041096,,,,0.8904109589041096,,,True,no_weapon
1.0,0.050658620725189715,0.026604517760589655,1.0,1.0,0.15347794925214953,0.20473828673260716,0.051260337480457635,1.0,0.0447390046384745,0.03223182509292744,True,no_weapon
0.547945205479452,,,0.547945205479452,0.547945205479452,,,,0.547945205479452,,,True,no_weapon
0.8508771929824561,,,0.8508771929824561,0.8508771929824561,,,,0.8508771929824561,,,True,no_weapon
0.6875,,,0.6875,0.6875,,,,0.6875,,,True,no_weapon
0.4057971014492754,,,0.4057971014492754,0.4057971014492754,,,,0.4057971014492754,,,True,no_weapon
1.0,0.18205558016151235,0.030098250150511208,1.0,1.0,0.19716782007135336,0.18305306021984877,0.014114759851504594,1.0,0.09764361917565578,0.04310054740710271,True,no_weapon
0.5761589403973509,,,0.5761589403973509,0.5761589403973509,,,,0.5761589403973509,,,True,no_weapon
0.5446428571428571,,,0.5446428571428571,0.5446428571428571,,,,0.5446428571428571,,,True,no_weapon
0.6351351351351351,,,0.6351351351351351,0.6351351351351351,,,,0.6351351351351351,,,True,no_weapon
0.7333333333333333,,,0.7333333333333333,0.7333333333333333,,,,0.7333333333333333,,,True,no_weapon
0.7025316455696202,,,0.7025316455696202,0.7025316455696202,,,,0.7025316455696202,,,True,no_weapon
0.7361963190184049,,,0.7361963190184049,0.7361963190184049,,,,0.7361963190184049,,,True,no_weapon
0.7094594594594594,,,0.7094594594594594,0.7094594594594594,,,,0.7094594594594594,,,True,no_weapon
0.6888888888888889,,,0.6888888888888889,0.6888888888888889,,,,0.6888888888888889,,,True,no_weapon
0.10077519379844961,,,0.10077519379844961,0.10077519379844961,,,,0.10077519379844961,,,True,no_weapon
0.4962962962962963,,,0.4962962962962963,0.4962962962962963,,,,0.4962962962962963,,,True,no_weapon
0.2222222222222222,,,0.2222222222222222,0.2222222222222222,,,,0.2222222222222222,,,True,no_weapon
0.25,,,0.25,0.25,,,,0.25,,,True,no_weapon
0.3576158940397351,,,0.3576158940397351,0.3576158940397351,,,,0.3576158940397351,,,True,no_weapon
0.6946564885496184,,,0.6946564885496184,0.6946564885496184,,,,0.6946564885496184,,,True,no_weapon
0.6666666666666666,,,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,,,True,no_weapon
0.7786885245901639,,,0.7786885245901639,0.7786885245901639,,,,0.7786885245901639,,,True,no_weapon
0.45081967213114754,,,0.45081967213114754,0.45081967213114754,,,,0.45081967213114754,,,True,no_weapon
0.30327868852459017,,,0.30327868852459017,0.30327868852459017,,,,0.30327868852459017,,,True,no_weapon
0.3884297520661157,,,0.3884297520661157,0.3884297520661157,,,,0.3884297520661157,,,True,no_weapon
0.4336283185840708,,,0.4336283185840708,0.4336283185840708,,,,0.4336283185840708,,,True,no_weapon
0.10606060606060606,,,0.10606060606060606,0.10606060606060606,,,,0.10606060606060606,,,True,no_weapon
0.23684210526315788,,,0.23684210526315788,0.23684210526315788,,,,0.23684210526315788,,,True,no_weapon
0.12337662337662338,,,0.12337662337662338,0.12337662337662338,,,,0.12337662337662338,,,True,no_weapon
0.35526315789473684,,,0.35526315789473684,0.35526315789473684,,,,0.35526315789473684,,,True,no_weapon
0.26605504587155965,,,0.26605504587155965,0.26605504587155965,,,,0.26605504587155965,,,True,no_weapon
0.20987654320987653,,,0.20987654320987653,0.20987654320987653,,,,0.20987654320987653,,,True,no_weapon
0.4444444444444444,,,0.4444444444444444,0.4444444444444444,,,,0.4444444444444444,,,True,no_weapon
0.3181818181818182,,,0.3181818181818182,0.3181818181818182,,,,0.3181818181818182,,,True,no_weapon
0.48412698412698413,,,0.48412698412698413,0.48412698412698413,,,,0.48412698412698413,,,True,no_weapon
0.5483870967741935,,,0.5483870967741935,0.5483870967741935,,,,0.5483870967741935,,,True,no_weapon
0.7311827956989247,,,0.7311827956989247,0.7311827956989247,,,,0.7311827956989247,,,True,no_weapon
0.6444444444444445,,,0.6444444444444445,0.6444444444444445,,,,0.6444444444444445,,,True,no_weapon
0.762589928057554,,,0.762589928057554,0.762589928057554,,,,0.762589928057554,,,True,no_weapon
0.6694915254237288,,,0.6694915254237288,0.6694915254237288,,,,0.6694915254237288,,,True,no_weapon
0.7285714285714285,,,0.7285714285714285,0.7285714285714285,,,,0.7285714285714285,,,True,no_weapon
0.7037037037037037,,,0.7037037037037037,0.7037037037037037,,,,0.7037037037037037,,,True,no_weapon
0.7753623188405797,,,0.7753623188405797,0.7753623188405797,,,,0.7753623188405797,,,True,no_weapon
0.7536231884057971,,,0.7536231884057971,0.7536231884057971,,,,0.7536231884057971,,,True,no_weapon
0.93,,,0.93,0.93,,,,0.93,,,True,no_weapon
0.83,,,0.83,0.83,,,,0.83,,,True,no_weapon
0.94,,,0.94,0.94,,,,0.94,,,True,no_weapon
0.89,,,0.89,0.89,,,,0.89,,,True,no_weapon
0.9916666666666667,,,0.9916666666666667,0.9916666666666667,,,,0.9916666666666667,,,True,no_weapon
0.725,,,0.725,0.725,,,,0.725,,,True,no_weapon
0.7,,,0.7,0.7,,,,0.7,,,True,no_weapon
0.65,,,0.65,0.65,,,,0.65,,,True,no_weapon
0.8909090909090909,,,0.8909090909090909,0.8909090909090909,,,,0.8909090909090909,,,True,no_weapon
0.9363636363636364,,,0.9363636363636364,0.9363636363636364,,,,0.9363636363636364,,,True,no_weapon
0.7830188679245284,,,0.7830188679245284,0.7830188679245284,,,,0.7830188679245284,,,True,no_weapon
0.7545454545454545,,,0.7545454545454545,0.7545454545454545,,,,0.7545454545454545,,,True,no_weapon
0.9469026548672567,,,0.9469026548672567,0.9469026548672567,,,,0.9469026548672567,,,True,no_weapon
0.9026548672566371,,,0.9026548672566371,0.9026548672566371,,,,0.9026548672566371,,,True,no_weapon
0.9369369369369369,,,0.9369369369369369,0.9369369369369369,,,,0.9369369369369369,,,True,no_weapon
0.9911504424778761,,,0.9911504424778761,0.9911504424778761,,,,0.9911504424778761,,,True,no_weapon
0.9557522123893806,,,0.9557522123893806,0.9557522123893806,,,,0.9557522123893806,,,True,no_weapon
0.9557522123893806,,,0.9557522123893806,0.9557522123893806,,,,0.9557522123893806,,,True,no_weapon
0.9223300970873787,,,0.9223300970873787,0.9223300970873787,,,,0.9223300970873787,,,True,no_weapon
0.88,,,0.88,0.88,,,,0.88,,,True,no_weapon
0.76,,,0.76,0.76,,,,0.76,,,True,no_weapon
0.76,,,0.76,0.76,,,,0.76,,,True,no_weapon
0.864406779661017,,,0.864406779661017,0.864406779661017,,,,0.864406779661017,,,True,no_weapon
0.7352941176470589,,,0.7352941176470589,0.7352941176470589,,,,0.7352941176470589,,,True,no_weapon
0.7272727272727273,,,0.7272727272727273,0.7272727272727273,,,,0.7272727272727273,,,True,no_weapon
0.6909090909090909,,,0.6909090909090909,0.6909090909090909,,,,0.6909090909090909,,,True,no_weapon
0.7575757575757576,,,0.7575757575757576,0.7575757575757576,,,,0.7575757575757576,,,True,no_weapon
0.7062937062937062,,,0.7062937062937062,0.7062937062937062,,,,0.7062937062937062,,,True,no_weapon
0.6714285714285714,,,0.6714285714285714,0.6714285714285714,,,,0.6714285714285714,,,True,no_weapon
0.7272727272727273,,,0.7272727272727273,0.7272727272727273,,,,0.7272727272727273,,,True,no_weapon
0.7590361445783133,,,0.7590361445783133,0.7590361445783133,,,,0.7590361445783133,,,True,no_weapon
0.9727272727272728,,,0.9727272727272728,0.9727272727272728,,,,0.9727272727272728,,,True,no_weapon
0.944954128440367,,,0.944954128440367,0.944954128440367,,,,0.944954128440367,,,True,no_weapon
0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,True,no_weapon
0.7333333333333333,,,0.7333333333333333,0.7333333333333333,,,,0.7333333333333333,,,True,no_weapon
0.5353535353535354,,,0.5353535353535354,0.5353535353535354,,,,0.5353535353535354,,,True,no_weapon
0.7142857142857143,,,0.7142857142857143,0.7142857142857143,,,,0.7142857142857143,,,True,no_weapon
0.6395348837209303,,,0.6395348837209303,0.6395348837209303,,,,0.6395348837209303,,,True,no_weapon
0.625,,,0.625,0.625,,,,0.625,,,True,no_weapon
0.417910447761194,,,0.417910447761194,0.417910447761194,,,,0.417910447761194,,,True,no_weapon
0.9925373134328358,,,0.9925373134328358,0.9925373134328358,,,,0.9925373134328358,,,True,no_weapon
0.6470588235294118,,,0.6470588235294118,0.6470588235294118,,,,0.6470588235294118,,,True,no_weapon
0.8432835820895522,,,0.8432835820895522,0.8432835820895522,,,,0.8432835820895522,,,True,no_weapon
0.28225806451612906,,,0.28225806451612906,0.28225806451612906,,,,0.28225806451612906,,,True,no_weapon
0.5,,,0.5,0.5,,,,0.5,,,True,no_weapon
0.9016393442622951,,,0.9016393442622951,0.9016393442622951,,,,0.9016393442622951,,,True,no_weapon
0.9553571428571429,,,0.9553571428571429,0.9553571428571429,,,,0.9553571428571429,,,True,no_weapon
0.7627118644067796,,,0.7627118644067796,0.7627118644067796,,,,0.7627118644067796,,,True,no_weapon
0.7657657657657657,,,0.7657657657657657,0.7657657657657657,,,,0.7657657657657657,,,True,no_weapon
0.7358490566037735,,,0.7358490566037735,0.7358490566037735,,,,0.7358490566037735,,,True,no_weapon
0.9761904761904762,,,0.9761904761904762,0.9761904761904762,,,,0.9761904761904762,,,True,no_weapon
1.0,0.1792087995110588,0.006912514577174957,1.0,1.0,0.1560955251024571,0.2106457280706517,0.0545502029681946,1.0,0.10003170524151973,0.0118761138534475,True,no_weapon
0.72,,,0.72,0.72,,,,0.72,,,True,no_weapon
0.8181818181818182,,,0.8181818181818182,0.8181818181818182,,,,0.8181818181818182,,,True,no_weapon
0.7092198581560284,,,0.7092198581560284,0.7092198581560284,,,,0.7092198581560284,,,True,no_weapon
0.7383177570093458,,,0.7383177570093458,0.7383177570093458,,,,0.7383177570093458,,,True,no_weapon
0.6636363636363637,,,0.6636363636363637,0.6636363636363637,,,,0.6636363636363637,,,True,no_weapon
0.6818181818181818,,,0.6818181818181818,0.6818181818181818,,,,0.6818181818181818,,,True,no_weapon
0.5681818181818182,,,0.5681818181818182,0.5681818181818182,,,,0.5681818181818182,,,True,no_weapon
0.5163934426229508,,,0.5163934426229508,0.5163934426229508,,,,0.5163934426229508,,,True,no_weapon
0.6195652173913043,,,0.6195652173913043,0.6195652173913043,,,,0.6195652173913043,,,True,no_weapon
0.603448275862069,,,0.603448275862069,0.603448275862069,,,,0.603448275862069,,,True,no_weapon
0.4473684210526316,,,0.4473684210526316,0.4473684210526316,,,,0.4473684210526316,,,True,no_weapon
0.7410714285714286,,,0.7410714285714286,0.7410714285714286,,,,0.7410714285714286,,,True,no_weapon
0.6162790697674418,,,0.6162790697674418,0.6162790697674418,,,,0.6162790697674418,,,True,no_weapon
0.8833333333333333,,,0.8833333333333333,0.8833333333333333,,,,0.8833333333333333,,,True,no_weapon
0.8796296296296297,,,0.8796296296296297,0.8796296296296297,,,,0.8796296296296297,,,True,no_weapon
0.717948717948718,,,0.717948717948718,0.717948717948718,,,,0.717948717948718,,,True,no_weapon
0.4642857142857143,,,0.4642857142857143,0.4642857142857143,,,,0.4642857142857143,,,True,no_weapon
0.6515151515151515,,,0.6515151515151515,0.6515151515151515,,,,0.6515151515151515,,,True,no_weapon
0.6946564885496184,,,0.6946564885496184,0.6946564885496184,,,,0.6946564885496184,,,True,no_weapon
0.890625,,,0.890625,0.890625,,,,0.890625,,,True,no_weapon
0.8174603174603174,,,0.8174603174603174,0.8174603174603174,,,,0.8174603174603174,,,True,no_weapon
0.7586206896551724,,,0.7586206896551724,0.7586206896551724,,,,0.7586206896551724,,,True,no_weapon
0.64,,,0.64,0.64,,,,0.64,,,True,no_weapon
0.6790123456790124,,,0.6790123456790124,0.6790123456790124,,,,0.6790123456790124,,,True,no_weapon
