valid,mean_velocity,std_velocity,mean_stride,std_stride,mean_knee_angle_left,mean_knee_angle_right,std_knee_angle_left,std_knee_angle_right,mean_arm_amp_left,mean_arm_amp_right,torso_visible,torso_width_mean,torso_width_std,armL_visible,armR_visible,arm_amp_L,arm_amp_R,arm_asym,legs_visible,stride_mean,stride_std,step_freq,dct_1,dct_2,dct_3,legs_missing,label
True,0.3419455529481406,0.3025381667825318,0.058231355881808534,0.031224420353869912,100.72563015979837,110.52198618909694,24.482973763744702,20.407074958893123,0.05800650645285129,0.055006322832893,0.2764227642276423,,,0.2764227642276423,0.2764227642276423,,,,0.2764227642276423,,,0.8823529411764706,-2.856025168737767e-17,0.09923061978666556,0.029503186844262112,0.0,no_weapon
True,0.456469077677361,0.5062464258408691,0.056664762433679905,0.03225276738743305,121.4873187334802,125.23908030445914,36.9400270707821,36.871950676068714,0.10420692011852203,0.1227257046574504,0.8807947019867549,,,0.8807947019867549,0.8807947019867549,,,,0.8807947019867549,,,0.22556390977443608,-4.813427265238479e-17,0.042082975049689275,-0.18460710166008304,0.0,no_weapon
True,0.3222223805899389,0.40960464384650896,0.08120390405275814,0.05721976380438455,118.83952662191722,124.22199865079692,38.06804927626256,45.32730321725158,0.1388712340126776,0.13243285859320408,0.9454545454545454,,,0.9454545454545454,0.9454545454545454,,,,0.9454545454545454,,,0.3846153846153846,1.7333351416399796e-16,-0.18237649383311716,-0.14168124413325073,0.0,no_weapon
True,0.11735961852709038,0.12575651516301994,0.02322061646474545,0.010072060612079025,122.95204542667047,139.4114699118246,34.837147031903775,31.342234308188203,0.18590305342124425,0.13820972442175322,0.8465346534653465,,,0.8465346534653465,0.8465346534653465,,,,0.8465346534653465,,,0.8771929824561403,-6.632880988395185e-18,0.00837979876266599,0.017727118761283165,0.0,no_weapon
True,0.06183187891503328,0.07464969138008198,0.021695235913722945,0.011253390145757353,117.11564127923418,148.9040426362333,23.217768156519156,20.845178409403662,0.11140543114412227,0.06138522915888224,0.7162162162162162,,,0.7162162162162162,0.7162162162162162,,,,0.7162162162162162,,,2.2641509433962264,2.2577825990028024e-17,0.00038527133152506875,0.012542798215849346,0.0,no_weapon
True,0.17556867965593956,0.2005836393660038,0.02030140846331645,0.012592859145163803,120.6715916612595,126.9431304336887,31.811188732319334,34.874891937564065,0.14821392134020242,0.1255703467743236,0.47333333333333333,,,0.47333333333333333,0.47333333333333333,,,,0.47333333333333333,,,0.4225352112676056,-2.799883684525482e-17,-0.013547232920304363,0.0353346237090706,0.0,no_weapon
True,0.14807683201545693,0.1260357467761971,0.09771088320798092,0.08552615342939196,105.77362912753821,89.05828437273172,14.736224148026361,40.07786701504302,0.06943459462387254,0.08570080575934028,0.1165644171779141,,,0.1165644171779141,0.1165644171779141,,,,0.1165644171779141,,,,,,,1.0,no_weapon
True,0.26081447886673054,0.3090077350643138,0.014022177785096308,0.009790354574200322,98.05448513539002,104.71714949901636,42.29124864277137,43.02123906431839,0.1299614932380046,0.11707169201336844,0.17829457364341086,,,0.17829457364341086,0.17829457364341086,,,,0.17829457364341086,,,1.3043478260869565,-7.234296982887119e-19,0.006809159567683592,0.02330922918202325,1.0,no_weapon
True,0.14118273505222068,0.18641265435550733,0.026968893331578866,0.030362253774225245,129.6464574975961,122.19839292786831,28.104653779679488,35.56126788902003,0.1793999115549345,0.07067649070690962,0.8560606060606061,,,0.8560606060606061,0.8560606060606061,,,,0.8560606060606061,,,0.26548672566371684,7.506696643741048e-18,0.10661060470273297,0.08328450743329072,0.0,no_weapon
True,0.6860520967008116,0.6409234046364106,0.07747513484639548,0.04637421834798802,96.32422466802251,96.2899261630025,47.117068068710665,48.592143866033936,0.13575536086501752,0.18495178712606716,0.5810055865921788,,,0.5810055865921788,0.5810055865921788,,,,0.5810055865921788,,,0.5769230769230769,-8.709305949236425e-17,-0.057002610416588245,-0.006804160813484921,0.0,no_weapon
True,0.35881634921329164,0.49380444923092315,0.08438965104412469,0.04283624603474705,143.99849171530215,145.1145221916934,24.11978980790754,25.16425037926875,0.19935564552488988,0.29626582953602215,0.9370629370629371,,,0.9370629370629371,0.9370629370629371,,,,0.9370629370629371,,,0.22388059701492538,-1.6184586650519974e-17,-0.2195118792034609,0.06125353553903933,0.0,no_weapon
True,0.37152586933537596,0.372187485479797,0.08155309892737991,0.04843177753123329,160.46380565661815,163.24490791095047,19.51427518651202,23.61886524637479,0.1682454206010327,0.1921612600008124,0.696969696969697,,,0.696969696969697,0.696969696969697,,,,0.696969696969697,,,0.7826086956521738,-8.023484392285988e-17,-0.13842127492270936,-0.033314837427564206,0.0,no_weapon
True,0.548217556528643,0.5650856075786445,0.027544258642115526,0.02057817425910455,78.7867993441591,64.18379596315903,47.14369783303061,48.623139614410746,0.08850887544173737,0.11318929502842774,0.15625,,,0.15625,0.15625,,,,0.15625,,,1.2,-1.3877787807814457e-17,-0.01583751685420345,-0.06022702923309892,1.0,no_weapon
True,0.18553403674904556,0.1358699583307424,0.06479199421147513,0.05159600091739773,137.98688070530366,134.35473240949094,15.649329315264222,20.74874575319697,0.11096577762216209,0.09530342643455032,0.16025641025641027,,,0.16025641025641027,0.16025641025641027,,,,0.16025641025641027,,,8.4,-3.33066907387547e-17,0.029989902730745335,0.08830191130593928,1.0,no_weapon
True,0.2817926892275052,0.2919331786009479,0.07110664322697126,0.06546212154213031,115.24668017690612,120.32426079263178,35.85117595437106,31.455452501983984,0.09703583537656929,0.05349442611132926,0.3950617283950617,,,0.3950617283950617,0.3950617283950617,,,,0.3950617283950617,,,1.40625,5.2041704279304207e-17,0.2009621898979583,0.03632317737039308,0.0,no_weapon
True,0.38071995926938695,0.4448595065360641,0.03595200884621583,0.023387748404579998,159.87268710369682,159.46633584543895,18.13678640962539,19.63616343345199,0.07898106341103857,0.07069408763315163,0.773972602739726,,,0.773972602739726,0.773972602739726,,,,0.773972602739726,,,0.26548672566371684,7.180318528795783e-18,0.13612783831501718,0.01224106896068743,0.0,no_weapon
True,0.23426119700703482,0.29294999217935064,0.03429759287933124,0.01569532016623031,151.56527308295023,153.6192197568888,36.20839375381005,34.96757310350905,0.1310522478778701,0.09932907077573916,0.547945205479452,,,0.547945205479452,0.547945205479452,,,,0.547945205479452,,,0.75,2.8704301146921597e-17,-0.0498088234193581,0.040092993251366095,0.0,no_weapon
True,0.09789877093855763,0.10461968880520378,0.0319535761932865,0.029115313894615028,101.24087611574463,109.6901948481095,13.357959744615274,16.814653868232853,0.11686522646168614,0.11696067927459894,0.9038461538461539,,,0.9038461538461539,0.9038461538461539,,,,0.9038461538461539,,,0.2127659574468085,1.0518485096254014e-17,0.18602977201306564,0.09669141314445748,0.0,no_weapon
True,0.2866331063334468,0.20877268771408747,0.055028528817360825,0.024385023161136967,170.821072070956,170.688024775663,5.3118343682433675,7.121329551466682,0.15150462853938035,0.1568228770263187,0.5038167938931297,,,0.5038167938931297,0.5038167938931297,,,,0.5038167938931297,,,0.9090909090909091,2.2207088705862935e-17,-0.03796113427766105,-0.008954302033234331,0.0,no_weapon
True,0.09995708953128549,0.08091964803936223,0.03068795291203214,0.021732726014209856,162.5589672988833,162.13839440053877,24.49177315755275,21.729887857814173,0.08557758953867385,0.10751621966627492,0.9754098360655737,,,0.9754098360655737,0.9754098360655737,,,,0.9754098360655737,,,1.0084033613445378,-2.0354795560799917e-17,0.050000778415574626,0.09534834243961876,0.0,no_weapon
True,0.4674978966788719,0.3280538958135209,0.03223328015389979,0.017486979249125074,166.23334498699992,169.8582823659608,14.360016632935016,9.01350262049421,0.06801583207210936,0.06731730824441415,0.1885245901639344,,,0.1885245901639344,0.1885245901639344,,,,0.1885245901639344,,,2.608695652173913,7.957726681175831e-18,0.020086531780825027,-0.008340058414031376,1.0,no_weapon
True,0.25048222291889416,0.14408498800100086,0.033432814567043584,0.01964701020955225,142.92771904804565,147.21763754742935,31.21057575492167,33.178225121333426,0.11995523289551674,0.0913475068394593,0.8925619834710744,,,0.8925619834710744,0.8925619834710744,,,,0.8925619834710744,,,0.8333333333333334,1.468929829876334e-17,0.02785297392558546,-0.03285782031378412,0.0,no_weapon
True,0.1511700349771794,0.15306681767285518,0.02395761872249179,0.01537290012847756,131.10705029647949,129.42152463977564,32.92890962053179,35.27368248942276,0.0687517997928919,0.05861104645425786,0.25757575757575757,,,0.25757575757575757,0.25757575757575757,,,,0.25757575757575757,,,0.8823529411764706,-9.520083895792555e-18,-0.04241196210104809,-0.019721450768089788,0.0,no_weapon
True,0.21257448574650456,0.21070209005678264,0.037710613305499775,0.02213078899456334,129.51776631964424,131.78587051679202,23.068873328945173,27.54619394267372,0.0603673987746986,0.06322042251874764,0.2356687898089172,,,0.2356687898089172,0.2356687898089172,,,,0.2356687898089172,,,1.6216216216216215,-7.98522991575166e-18,-0.0004635822416193952,-0.0610006172854196,0.0,no_weapon
True,0.1830556417325055,0.2855639186765888,0.024384767036091874,0.0075606312321630014,141.94861684228104,150.91102703296517,24.78360662295142,16.42095467084087,0.07398519446013811,0.08119650062844808,0.1830065359477124,,,0.1830065359477124,0.1830065359477124,,,,0.1830065359477124,,,3.2142857142857144,-9.834957666214631e-18,-0.007276831521318428,0.012037314113875337,1.0,no_weapon
True,0.030994679632520533,0.06969563010116941,0.007830551715150237,0.004582326335543551,77.21667419294027,67.98577511906515,21.41791222029245,22.474811690520248,0.0458042838631311,0.051516636392709925,0.37012987012987014,,,0.37012987012987014,0.37012987012987014,,,,0.37012987012987014,,,1.0526315789473684,-8.271710548169855e-18,0.021961455015405987,0.004149080191369467,0.0,no_weapon
True,0.18084718805123012,0.232886276245025,0.02951537436764637,0.02833196914407026,153.39045732510297,153.46967719122176,24.284862496902903,23.16191785509356,0.16053945976991438,0.11381521810219872,0.2611111111111111,,,0.2611111111111111,0.2611111111111111,,,,0.2611111111111111,,,0.6382978723404256,3.643710121073593e-17,0.05325532856682487,-0.085182162339118,0.0,no_weapon
True,0.1292389735069386,0.10042401386027369,0.04050480426037668,0.013750739674300363,157.79509376344868,156.3101677764982,17.631549878651388,20.39268917191323,0.03802160306758093,0.04327051283151707,0.12857142857142856,,,0.12857142857142856,0.12857142857142856,,,,0.12857142857142856,,,,,,,1.0,no_weapon
True,0.29639684561575863,0.22257932470521896,0.03806810290112196,0.010304238398053393,104.95037439633062,108.83095191693214,29.492054159986203,30.153967176016046,0.14823951024065943,0.11528451347925371,0.3813559322033898,,,0.3813559322033898,0.3813559322033898,,,,0.3813559322033898,,,0.6666666666666666,-1.0343892305196972e-17,-0.03196487507387452,-0.04751136619304763,0.0,no_weapon
True,0.19796119761357744,0.19067830451564938,0.09787980702606765,0.03937061346302803,83.0345901792079,98.71752398196143,35.93144861500387,39.81909385885207,0.17575608613253724,0.1634828666003427,0.9420289855072463,,,0.9420289855072463,0.9420289855072463,,,,0.9420289855072463,,,0.23076923076923078,0.0,-0.10350649521761836,-0.327663046447196,0.0,no_weapon
True,0.2905858791702258,0.29606858653779256,0.0479249548923662,0.02600871325812746,117.64759458620681,113.67286859325814,44.820310048465316,46.363337238514,0.12033556706881714,0.15297703764460732,0.8629032258064516,,,0.8629032258064516,0.8629032258064516,,,,0.8629032258064516,,,0.8411214953271029,1.3282002222436793e-16,0.06082351418326285,0.038871020011216596,0.0,no_weapon
True,0.3327295782251477,0.32066348547203327,0.04212250310692654,0.032218897842440565,155.77372106088956,151.46875087456397,21.980714510346928,20.625409297721475,0.11944961667465483,0.14414648473387676,0.8709677419354839,,,0.8709677419354839,0.8709677419354839,,,,0.8709677419354839,,,0.8333333333333334,-1.2552673091670487e-16,0.1127609119048156,-0.013868463237778416,0.0,no_weapon
True,0.3966431249409639,0.4137768421745277,0.054395739862079996,0.03000057539639382,89.14901423672787,97.69058367776472,52.51792276747849,51.929888684895715,0.16063200057212712,0.17538085013073226,0.7227722772277227,,,0.7227722772277227,0.7227722772277227,,,,0.7227722772277227,,,2.0547945205479454,2.2739810877995095e-17,0.029146152204590853,-0.050546026825142885,0.0,no_weapon
True,0.3245619775183619,0.300557028394077,0.04066252283668608,0.023143616372280684,104.55522345337192,109.20605387514819,47.84709737984089,47.43822704429834,0.17801121406958353,0.13249536711421128,0.5238095238095238,,,0.5238095238095238,0.5238095238095238,,,,0.5238095238095238,,,0.45454545454545453,-4.270593981896718e-17,-0.016805404139742193,0.1200527453019348,0.0,no_weapon
True,0.19319905540114424,0.20878752798625458,0.059044685560446564,0.025829892621807696,50.506715784802275,47.38449170520766,20.84065155438205,23.13438388841883,0.2019904008796396,0.2310167369485309,0.544,,,0.544,0.544,,,,0.544,,,0.4411764705882353,-6.647569431677513e-17,-0.1343791959192489,-0.08088250612523397,0.0,no_weapon
True,0.2596186204082141,0.47512238065066914,0.06183670524226577,0.023915539535750846,135.16977839253386,139.02006541733564,44.908547699470844,45.65420212651874,0.17670074669527955,0.17807933748943697,0.8350515463917526,,,0.8350515463917526,0.8350515463917526,,,,0.8350515463917526,,,0.7407407407407407,6.1679056923619804e-18,0.04915251839259023,-0.08634084778106346,0.0,no_weapon
True,0.21701865275163704,0.18861560500728586,0.05304878014659197,0.01581802680269854,134.63793235850468,150.99098144597005,38.94878226917424,26.008702700903676,0.20345439355425968,0.1525051124745729,0.3893805309734513,,,0.3893805309734513,0.3893805309734513,,,,0.3893805309734513,,,0.6818181818181819,-5.544211361751216e-17,0.08534211666194728,0.04406491659610719,0.0,no_weapon
